,medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
598,F7F40C52C1191D69DADEFCC314A8DA72,F3E21ADBC915209831649D71D9C00A31,VTS,1,,12/04/2013 21:13,12/04/2013 21:27,1,840,3.84,-73.950867,40.777451,-73.988625,40.737186
599,B2B089B939CB4A0A64D42CBFC74059BD,58DECD65B31226ACB999F1D44DC432B3,VTS,1,,12/04/2013 21:18,12/04/2013 21:22,1,240,0.93,-73.989212,40.743462,-73.998863,40.73978
600,B62933A4CF20A4AC9B71F6AB50511645,34EDCB70BCE3596DB417E7355762D17C,VTS,1,,12/04/2013 21:15,12/04/2013 21:26,3,660,2.32,-73.998573,40.740036,-74.011711,40.707638
601,5CA1951A7432546991F85D3535364C47,57DFB2A309BF2622BA1FA7F0FBE87646,VTS,1,,12/04/2013 21:17,12/04/2013 21:24,1,420,0.98,-73.99646,40.744385,-73.982315,40.737514
602,A87E2C633EEB9BCF863389CCE1C6D8F9,0DAA23B83D50720D0564FF1864DE316D,VTS,1,,12/04/2013 21:17,12/04/2013 21:25,5,480,1.46,-73.982544,40.752644,-73.980011,40.737431
603,0F8A3D231CE29A1CE8992D51F6977199,68C0D86D42E29EA0BED4B0BC0B538D9C,VTS,1,,12/04/2013 21:16,12/04/2013 21:25,1,540,1.29,-74.002213,40.72953,-74.006325,40.73341
604,F4D155E193082503952FFCE4E989AD25,4A4503BD34A245B321D796031B8C0317,VTS,1,,12/04/2013 21:18,12/04/2013 21:26,1,480,1.79,-73.979797,40.750362,-74.000893,40.745575
605,C7F96C0153D0EBB620D196801FD672A9,0F6C80806B6EF6AFB290211CD26C0FBC,VTS,1,,12/04/2013 21:18,12/04/2013 21:26,6,480,2.16,-73.954468,40.779083,-73.970108,40.762581
606,6D6787188FC52C77DDFAF39283FD404A,55A4E13D430D09449F33E5CD360971D8,VTS,1,,12/04/2013 21:11,12/04/2013 21:26,1,900,4.29,-74.006554,40.708042,-73.989845,40.739491
607,C5CA11E807A1B1DF444D42ACD41435C2,0E26DC3704EFE73C658ADAE050692EA6,VTS,1,,12/04/2013 23:37,12/04/2013 23:41,3,240,1.46,-73.982117,40.778038,-73.972305,40.795635
608,055812F3BA1EEC412E4334F6B8700D25,C299FB34157984F25FDE0E5CD9060EE1,VTS,1,,12/04/2013 23:34,12/04/2013 23:41,2,420,1.27,-73.98333,40.771286,-73.99675,40.760071
609,90D244D17A03926D69448F687C1424A2,9479E92458099B1282EF4D3651BBD104,VTS,1,,12/04/2013 20:17,12/04/2013 20:27,1,600,3.41,-73.925049,40.866375,-73.950325,40.828918
610,CD89A39EA4C16B62DB67FC52C7A37E53,138B0A7B7D3B898E4314A73E45BEA369,VTS,1,,12/04/2013 20:13,12/04/2013 20:25,5,720,3.4,-74.007179,40.706112,-73.983566,40.725903
611,97D3B614340F70A2C188DA2CE363DCA4,72D930E183FA6073009FAD9C5A73F6B6,VTS,1,,12/04/2013 20:16,12/04/2013 20:29,1,780,2.45,-74.00177,40.719658,-74.006691,40.74427
612,BA8B4BE4BF884F1A3464F8BF0FDC7E44,C51A51F27FF188D050ED137E21BB412D,VTS,1,,12/04/2013 20:18,12/04/2013 20:30,2,720,1.86,-74.008049,40.748508,-73.98893,40.747822
613,7177FBDAE37C7F1EF3A56BD716EA33BE,C323843290235F0ADC1A5F9F7C012812,VTS,1,,12/04/2013 20:19,12/04/2013 20:27,1,480,0.89,-73.986298,40.731182,-73.986298,40.731182
614,31854227FBB0CAFB9BDB865C2BACA8FF,3ABD5DB69A5477D69D828A5C8D593214,VTS,1,,12/04/2013 20:21,12/04/2013 20:31,1,600,1.77,-73.993073,40.74773,-73.981133,40.732426
615,BE558D25C5EE65E3EF2676EAEF6CA079,ED6A25B91DAA33B7D219996596D14262,VTS,1,,12/04/2013 20:24,12/04/2013 20:29,4,300,1.16,-73.976074,40.744736,-73.986626,40.730026
616,EB9BE7C66F4F2886E7A20C7099E61814,1A127C0513F5515C8A51C9F4B2798149,VTS,1,,12/04/2013 20:24,12/04/2013 20:31,1,420,1.46,-73.97216,40.749691,-73.969109,40.765888
617,AA956F750A782F25BBB6B101D0992D8F,D3B31DA76CE54A6903CCC2B3DE7EA0D0,VTS,1,,12/04/2013 20:25,12/04/2013 20:34,5,540,1.25,-73.98391,40.744083,-73.995918,40.732937
618,9D6B9AF8662C429553CD572F4C7589A1,D71394AFA57E6A2647CFEFBFA38F396D,VTS,1,,12/04/2013 20:10,12/04/2013 20:31,1,1260,6.81,-73.949257,40.777161,-73.931023,40.859425
619,BE386D8524FCD16B3727DCF0A32D9B25,934F55A3C4D15C6AAEA16710A42E297D,VTS,1,,12/04/2013 20:28,12/04/2013 20:33,3,300,1.2,-73.990974,40.742996,-74.000046,40.730518
620,4FFC7327F4E5716F707E417FACB5860D,4774CD9942D25C8D880E5BB6B8A48F1A,VTS,1,,12/04/2013 20:09,12/04/2013 20:31,2,1320,4.37,-74.008385,40.712875,-73.939545,40.690273
621,AF672B3335BBF70EDEC4597E9ADCFDB3,5CB290AC2AB45AE3CA243CA696719D09,VTS,1,,12/04/2013 20:14,12/04/2013 20:30,1,960,2.78,-73.972389,40.754768,-73.979279,40.781872
622,13703B7576B6AF365ADCC05A7A93AB5E,0F8CD038D26AB9254A8566FC646B3157,VTS,1,,12/04/2013 20:12,12/04/2013 20:26,1,840,3.52,-73.978958,40.775021,-73.955528,40.799576
623,0B0291D54AEF33BF894B20614BCD6F38,9A8A2B75B7E0E44FBFB63657D9C04E51,VTS,1,,12/04/2013 23:26,12/04/2013 23:32,1,360,1.23,-73.977768,40.778816,-73.978828,40.763157
624,336BA50C7725399650CD901EEA8C3173,6AF7F4DA758784371EB8AB3FDFDE6337,VTS,1,,12/04/2013 23:21,12/04/2013 23:30,1,540,2.17,-74.005302,40.718498,-73.988998,40.743431
625,4562CB57E20845F1592E9EE8B73BB57D,2865BF7E6063834755EE38D5F29BDC14,VTS,1,,12/04/2013 23:28,12/04/2013 23:33,2,300,0.63,-73.985909,40.730919,-73.980225,40.72699
626,4B6414078475427BBDC5AC9CC4376B0C,5BB0C671C46D0FD04497CCAF665DA3BD,VTS,1,,12/04/2013 23:11,12/04/2013 23:32,2,1260,6.27,-73.976723,40.780403,-73.98732,40.722134
627,EE9FB7759494B99129A19BE5058F94B8,94037755DBC7F6447E41D7858B3E44C9,VTS,1,,12/04/2013 23:28,12/04/2013 23:31,1,180,0.67,-73.984985,40.728039,-73.979019,40.736397
628,DC67FC4851D7642EDCA34A8A3C44F116,4367E76F56EC59865958B847DBC8856C,VTS,1,,12/04/2013 23:20,12/04/2013 23:31,1,660,2.45,-73.984978,40.762859,-73.98204,40.739063
629,A6D866B8A80EE29B7E755A733D704D0C,F6F9275D8F12A6C424E3B09192CA3DE1,VTS,1,,12/04/2013 23:28,12/04/2013 23:34,1,360,0.77,-73.976189,40.744221,-73.973946,40.747044
630,8E844C821B9EC48D1C98B15C25682F19,6A30DC1F3AC4B97D48A935342766617C,VTS,1,,12/04/2013 23:21,12/04/2013 23:38,2,1020,5.16,-73.99263,40.747742,-73.995163,40.685753
631,B293D6A8A232BE1C6D6A3E094BC50B51,172FFF3F527C57CBB1FD66634900C60A,VTS,1,,12/04/2013 23:34,12/04/2013 23:42,2,480,2.32,-73.989288,40.740715,-73.964104,40.757137
632,93A7C6D5FF0894A45D0002935B192332,76395D13B9B91025737800738BF3CB55,VTS,1,,12/04/2013 23:32,12/04/2013 23:44,1,720,2.31,-73.981133,40.741692,-74.006523,40.730171
633,C9ABCE3E24388294A2626A7AE463DFC7,D9646C547DE6289905510F2117B2DEC0,VTS,1,,12/04/2013 23:34,12/04/2013 23:42,1,480,1.67,-73.992104,40.742443,-73.971146,40.748341
634,FCFEDD244F96A2A7C138AAD8CFF7858C,AB78BBA8C332DB8BC3CBDFD719C82807,VTS,1,,12/04/2013 23:39,12/04/2013 23:43,2,240,0.86,-73.969322,40.763279,-73.97731,40.752983
635,9BB0967A68E5CB102482F0E16CD376EF,972FAAD38E531A1A50F36FEC92672F99,VTS,1,,12/04/2013 20:21,12/04/2013 20:29,6,480,1.66,-73.975731,40.763515,-73.977356,40.745457
636,A4A67C92A97EC87CD321E87BF7357930,C5049D45EE88FC2E7C2FADD968C87453,VTS,1,,12/04/2013 19:59,12/04/2013 20:27,5,1680,12.84,-74.001083,40.731491,-73.909241,40.88953
637,39C5EDFE45D18B3FBFB9C8A65B320F90,96A675C73D91A0B5F9ECFB03F6272663,VTS,1,,12/04/2013 20:15,12/04/2013 20:27,1,720,2.31,-74.007904,40.738693,-73.978554,40.750294
638,DA9514BA6429367E5108A5880965EA5F,84017D29C8D056DFAE1748503E35A864,VTS,1,,12/04/2013 20:20,12/04/2013 20:28,3,480,2.3,-73.983269,40.730373,-73.96743,40.758537
639,53AD6429878F8ACA6CD84E2B4E438F7B,662A2709F4FE029931546A37913B6141,VTS,1,,12/04/2013 20:02,12/04/2013 20:29,1,1620,5.48,-73.978661,40.684021,-73.938866,40.676342
640,8CE757F6FB166778D9B279F83C9904E0,3606F6C82A686328812346F993389388,VTS,1,,12/04/2013 20:15,12/04/2013 20:29,1,840,2.52,-74.004753,40.741673,-73.992195,40.749062
641,D2D1721E80B894C8C87955255081CB5B,07998FBF22EE5472DA0659B11C639048,VTS,1,,12/04/2013 20:24,12/04/2013 20:26,1,120,0.5,-73.954239,40.778557,-73.949738,40.784515
642,D3E444BA944E2AFDFC8C61B4A9EF06D8,605D2134B2ACD278EA1BDF736F205C0B,VTS,1,,12/04/2013 20:29,12/04/2013 20:32,6,180,1.07,-73.967644,40.793053,-73.977142,40.779617
643,9FEE9556D0BF20B0B8A399A69012CB27,662DCDBE819E5F016615E11479D70CEF,VTS,1,,12/04/2013 20:21,12/04/2013 20:30,1,540,2.15,-73.981102,40.755348,-73.955864,40.768101
644,62AB75789A51B5D51B473A63FAAB935A,3C7F19806E44BF69CC9098C9F5F8322C,VTS,1,,12/04/2013 20:26,12/04/2013 20:28,1,120,0.6,-73.984917,40.763939,-73.982422,40.769623
645,0625F15DA2F374A90B225F2E8EC425DB,FBAD19FA76B05C6D85F0A46BE22B83E8,VTS,1,,12/04/2013 20:00,12/04/2013 20:30,1,1800,15.14,-74.011086,40.702991,-73.800713,40.709213
646,45E5D7ECC593D85CBEF454B5AE04DF4E,B72B62E2AB5EF72E1A2EFF4EDC5F8A96,VTS,1,,12/04/2013 20:25,12/04/2013 20:35,1,600,1.87,-73.975937,40.755672,-73.987556,40.732994
647,F6159237810614D8132DBBF0333DC13B,A0A5550DB87A3ACB9F358F996C6AFD1B,VTS,1,,12/04/2013 20:23,12/04/2013 20:32,2,540,2.19,-73.962364,40.776031,-73.985077,40.7687
648,15127AC6906DA5FD3831803DBEDFEE1B,470BD5849C895D47FB1E697B36773A77,VTS,1,,12/04/2013 20:19,12/04/2013 20:29,1,600,1.9,-73.979736,40.752075,-73.984673,40.732662
649,084EBAFD06DB6B84F2584B9FA0CEEB82,E70BCB92622D925BA98757D2ECE46641,VTS,1,,12/04/2013 20:15,12/04/2013 20:30,1,900,4.44,-73.96064,40.715206,-73.97213,40.676594
650,68BC16A99E915E44ADA7E639B4DD5F59,22D070A94EA91C5BC4D2B7572380FD28,VTS,1,,12/04/2013 23:20,12/04/2013 23:34,1,840,7.73,-73.874451,40.771496,-73.923576,40.798748
651,E5992182ED50D23C88711D4611A9BCEF,FF4880EB9B2FA03A850B536D0BE0060F,VTS,1,,12/04/2013 23:11,12/04/2013 23:31,1,1200,5.12,-73.981819,40.766792,-73.91346,40.765831
652,1E65B7E2D1297CF3B2CA87888C05FE43,F9ABCCCC4483152C248634ADE2435CF0,VTS,1,,12/04/2013 23:22,12/04/2013 23:31,1,540,3.01,-74.008675,40.705032,-73.985329,40.722038
653,310F4031C60C5B9BF305C9E9E63A2C3D,844675068D53E43CDED80EE8C338214D,VTS,1,,12/04/2013 23:22,12/04/2013 23:42,2,1200,3.47,-73.972305,40.765373,-73.993332,40.727722
654,9A8A9BB52D429B491DF9CDF1D5E0877A,E60EE8FFED4FC860562193CA46178E78,VTS,1,,12/04/2013 23:37,12/04/2013 23:41,2,240,0.35,-73.992828,40.758083,-73.986946,40.729637
655,CB681D45BE8E07EC40388EA9C0D49023,40E1C4F6306C07AAA6EF912905B2F291,VTS,1,,12/04/2013 23:28,12/04/2013 23:39,1,660,3.57,-73.971832,40.754391,-73.986977,40.72105
656,9DA4949196FD93E20A63C67B1916F38D,3AC0043FD88979C986529DA9D1EB0838,VTS,1,,12/04/2013 23:23,12/04/2013 23:41,2,1080,4.96,-74.003395,40.743553,-73.975571,40.679024
657,0B6EA87887FE3A28EB0B42CB6A79C1B8,3B7BB87CADA016AA7D43B38A642CC5F3,VTS,1,,12/04/2013 23:39,12/04/2013 23:41,3,120,0.8,-73.980431,40.742382,-73.976501,40.750843
658,1D3E10899AD1F164776E4D3AED18C770,F0DD54229A26269E9A1F5335735C92B5,VTS,1,,12/04/2013 23:36,12/04/2013 23:41,1,300,1.22,-73.991188,40.749802,-73.978767,40.751991
659,7236332B089BD36523EDD29345CA6574,BDB62B51E30619A07EC8ABBCBFB00A73,VTS,1,,12/04/2013 23:35,12/04/2013 23:44,1,540,3.55,-73.954315,40.764091,-73.982132,40.725433
660,36257F4B2E52DABB064161F91B05A74C,7B8E3717E3EDD3EE402230CA4A99DA4E,VTS,1,,12/04/2013 23:28,12/04/2013 23:42,5,840,2.95,-73.979218,40.774067,-73.989159,40.740376
661,303F3C66E7FD96F8370C1D7C76F5585C,95B6752770B958A1F734FBE141EE8788,VTS,1,,12/04/2013 23:17,12/04/2013 23:41,1,1440,6.33,-73.969475,40.753418,-73.944283,40.7033
662,8D4CBED05F37182EA36121B2E24D4C17,271EE35BE883DE12F345FFFABB10087B,VTS,1,,12/04/2013 23:33,12/04/2013 23:43,1,600,2.01,-74.003761,40.741879,-73.976295,40.741631
663,0F730EC1E9D1A748E9DB2D7FA090488B,ECA9957FF58F5E1362751C1DA45E8F72,VTS,1,,12/04/2013 22:51,12/04/2013 22:53,1,120,0.8,-73.983574,40.734253,-73.979713,40.743095
664,11CC6D79BE313DB3822B742375932D91,9A67D3ADE59457FF0C197F5A2A8B4112,VTS,1,,12/04/2013 23:39,12/04/2013 23:43,2,240,0.91,-74.002121,40.729919,-74.001663,40.744251
665,3A144622F70AAA6E33F32E2711C270B6,9D21F436A113D106FC8169F6AC67F126,VTS,1,,12/04/2013 23:34,12/04/2013 23:42,1,480,1.48,-74.005135,40.751041,-74.004997,40.73476
666,5CC7BABC42885C38BB50A88BBBD63C5B,4F585E38046E5F32F467D3F1945F546F,VTS,1,,12/04/2013 23:33,12/04/2013 23:43,1,600,1.77,-73.974709,40.790554,-73.98671,40.769855
667,5A624213FBA8A0EF47E2F135966BBE12,5BB34D9F821989A977732A75A45A51C8,VTS,1,,12/04/2013 23:04,12/04/2013 23:41,1,2220,13.21,-73.991554,40.749596,-74.025833,40.624065
668,695017004EC78E71502150395797EA7A,6A069B92703960B8C632A50BC325324B,VTS,1,,12/04/2013 23:27,12/04/2013 23:43,1,960,3.28,-74.006508,40.738605,-73.973763,40.751469
669,688E0FB17BF28D0C68EE0337F1745B8A,C5DC32CDE1B4B5A2A0F16029B62A3A10,VTS,1,,12/04/2013 23:37,12/04/2013 23:46,5,540,1.84,-73.968529,40.758026,-73.964592,40.773087
670,4D107A637902E46B33682BA5B20911D4,2703CE92038E33AA5B6202E2008D5022,VTS,1,,12/04/2013 23:36,12/04/2013 23:39,1,180,0.77,-73.998146,40.713673,-73.989876,40.719048
671,D8647CE1C8D12C708D77C742B2E1813C,F29EACF06ABFAD485CDFCB7CA7512FB9,VTS,1,,12/04/2013 23:15,12/04/2013 23:43,1,1680,11.13,-73.9384,40.796204,-73.999924,40.678688
672,FF0BD3BB5C94BB18473A8AA1CC7F6FBC,B9B5A2D2F2F3BF0F0B87A0C5A9CC73B3,VTS,1,,12/04/2013 20:07,12/04/2013 20:26,1,1140,5.33,-74.004059,40.725555,-73.954361,40.731644
673,CD2922BF699978BB6DEBD8524FD6CD2A,1961B82F689FD7CE2EAAF05FFC0808E8,VTS,1,,12/04/2013 18:52,12/04/2013 19:22,1,1800,6.9,-73.990265,40.740635,-73.939728,40.686722
674,C1A48FC85303DE1EAA952C45E131915B,1A857275C9EE13683CEA4E225DE6EE20,VTS,1,,12/04/2013 20:18,12/04/2013 20:24,6,360,1.62,-73.981171,40.781883,-73.969704,40.800106
675,2738B228E82A4A66EFA95DE4EDEA4FD1,85FBAA801C51CF31386AF203EB5F8DC4,VTS,1,,12/04/2013 20:20,12/04/2013 20:29,1,540,1.79,-73.993538,40.741623,-73.993538,40.741623
676,5AB0A871E990B11F8199DB1AFDE11955,B1515483BAAFBC7DB7677DE5F46764A0,VTS,1,,12/04/2013 20:21,12/04/2013 20:27,1,360,0.45,-73.982292,40.735958,-73.982292,40.735958
677,FE0AAB5EEAB63134E7458A3247EBFAFE,E020A7C359F56AA43910FDBB0BCBE351,VTS,1,,12/04/2013 20:12,12/04/2013 20:26,1,840,3.01,-73.981758,40.747238,-73.949051,40.770954
678,5631EFEA4548A672083892B707CA6AB2,4B541E2F1BBDC601976FE7F94ABEE1F2,VTS,1,,12/04/2013 23:27,12/04/2013 23:42,1,900,1.63,-73.978943,40.740501,-73.987625,40.721363
679,1CE1446B490E0768B53213BBFCE9DAEB,9995AE9E9E23B0AE0BCCAE55B0FA285C,VTS,1,,12/04/2013 23:39,12/04/2013 23:41,1,120,0.41,-73.979645,40.749386,-73.985298,40.749462
680,2C510DFA485997264EBE4BE923CB87D6,A2561A9A6145274946D44E58273E644E,VTS,1,,12/04/2013 23:37,12/04/2013 23:41,1,240,0.72,-73.986504,40.745781,-73.979019,40.752361
681,70969CFA735E424923977E0143CB4BC4,6A981E8A2511868C7DE65BCD3870FB9A,VTS,1,,12/04/2013 23:40,12/04/2013 23:45,1,300,0.7,-73.98941,40.758461,-73.990395,40.750767
682,39EE606D64DBF47084D6A4FF34F3E5E3,C68ACD205F9EB9C032500C019FA06C47,VTS,1,,12/04/2013 23:41,12/04/2013 23:42,3,60,0.3,-73.949455,40.782116,-73.94603,40.780151
683,FD25C9F978EA1FE2889ED6E8589813EB,2B4AF5B368B4EA9E7B432DA049F1DA19,VTS,1,,12/04/2013 23:30,12/04/2013 23:41,1,660,2.48,-73.949203,40.773144,-73.981544,40.777756
684,B8C5E185F13961324396AB8F13C1BF19,CDD4BA47AF2E75B4DDF56B8615C2C9E8,VTS,1,,12/04/2013 23:42,12/04/2013 23:43,1,60,0.46,-73.950584,40.721806,-73.95652,40.717003
685,22EFB2AB502C7A17AD0C7774B51A85CB,BA1F5215ED2068A4DCB5558524AF5A82,VTS,1,,12/04/2013 23:17,12/04/2013 23:41,1,1440,4.83,-73.958015,40.72187,-73.991547,40.681519
686,4A96832FF5D1779442A1685D2A177A7D,9DB7DC7C0C8FAADCC63AD7AAE2A057DA,VTS,1,,12/04/2013 23:27,12/04/2013 23:39,1,720,2.31,-73.991882,40.726238,-73.99099,40.750706
687,49618C1CB1B96F6884917A4FF2A849D2,29C34823A4ED4E347FC29A98C85FEC75,VTS,1,,12/04/2013 23:37,12/04/2013 23:44,1,420,0.99,-73.984871,40.739666,-73.990814,40.74855
688,C4582DF40CD3C4A32CF82E8E7AC8C983,4EA8B05054FC87EDF97FDB47F49391C0,VTS,1,,12/04/2013 23:38,12/04/2013 23:50,1,720,3.25,-74.002327,40.734413,-73.991493,40.698708
689,7324885624F8A5E5AFD85EBD01319827,75CEC53419AFDB27E3B9F34E798D7730,VTS,1,,12/04/2013 23:31,12/04/2013 23:41,1,600,1.52,-74.000893,40.718903,-73.998405,40.732994
690,8802CFCB760848A9E358CAEF7F2B0075,280421EDE03C04A4019C415C1DD3B027,VTS,1,,12/04/2013 23:33,12/04/2013 23:47,1,840,3.25,-73.976929,40.764782,-73.962715,40.804493
691,2452625B6740985577C65E0511A780A7,BCF52B94E79F6D3A8F9CFDF4EED1C215,VTS,1,,12/04/2013 23:41,12/04/2013 23:50,2,540,2.27,-73.977867,40.746181,-74.005585,40.733196
692,3ADE416E451A89027EA30C3B1DB33927,AE41CFA624B75BFE81CC8238175D5074,VTS,1,,12/04/2013 23:40,12/04/2013 23:45,3,300,1.21,-73.978561,40.756126,-73.984612,40.75766
693,E0AA965A6EF756AD2C5FBF64E5257F3C,ED9ED73AF728A04C7B221AB0408F34E8,VTS,1,,12/04/2013 23:21,12/04/2013 23:47,1,1560,9.91,-73.994026,40.746498,-73.938751,40.852379
694,6445A77D0238C473F7DD8B94A6955EA3,7F0533B3703DC1F794FFE95D5DD891C1,VTS,1,,12/04/2013 23:34,12/04/2013 23:46,6,720,2.88,-74.002472,40.7248,-73.998123,40.756126
695,BF8BB94FEEB5C6D1F499351E960EF92A,EB34335645E9AE17C52A33713A05047C,VTS,1,,12/04/2013 23:39,12/04/2013 23:45,1,360,1.03,-73.98307,40.730526,-73.987221,40.740818
696,DF85538DFDC1347EB6A42B1362077A2D,6AA7AAF0EE260BA17B7CB215D53E9716,VTS,1,,12/04/2013 23:39,12/04/2013 23:45,1,360,1.67,-73.96376,40.763611,-73.980133,40.746582
697,31192E33A41141F325579B7B934EF1A7,B7FB2044B776F94CA3E29C74B1701508,VTS,1,,12/04/2013 23:44,12/04/2013 23:48,2,240,1.28,-73.960388,40.715408,-73.963913,40.803829
698,352608A9D2E895B5CF3A032A3199C672,902EDAC9E7204DFE9045D52CEDB6E522,VTS,1,,12/04/2013 23:12,12/04/2013 23:46,1,2040,19.55,-73.874535,40.774136,-73.93235,40.611839
699,FCEE988647056B89E224A031E975F08D,6058B0005EDAAA05375297113052689D,VTS,1,,12/04/2013 23:29,12/04/2013 23:43,1,840,2.67,-73.972969,40.753185,-74.00515,40.741089
700,8C78581373B43912B1D8E5F7152E9454,E3583FD788A136E4A3829309176226C0,VTS,1,,12/04/2013 20:19,12/04/2013 20:27,1,480,1.79,-73.982307,40.771957,-73.991219,40.750309
701,3B4129883A1D05BE89F2C929DE136281,7077F9FD5AD649AEACA4746B2537E3FA,VTS,1,,12/04/2013 20:17,12/04/2013 20:25,2,480,2.28,-73.981857,40.674461,-73.956444,40.666977
702,80AC2E141CB5B9D8B8DAC48988B2A3BC,19CA81FFA64B3844AF53883E1510B19A,VTS,1,,12/04/2013 20:25,12/04/2013 20:27,1,120,0.72,-73.965141,40.76366,-73.958809,40.772125
703,C5CA11E807A1B1DF444D42ACD41435C2,0E26DC3704EFE73C658ADAE050692EA6,VTS,1,,12/04/2013 20:13,12/04/2013 20:27,1,840,1.83,-73.993507,40.754688,-73.9879,40.722618
704,4831383F7FDD5D0DFA715D124BB92BEB,D1DEC93BF0051B4FF56091EA0026A88A,VTS,1,,12/04/2013 20:25,12/04/2013 20:35,2,600,1.58,-73.959785,40.801266,-73.938927,40.804836
705,9CE2C52C202C4E91B402FB3E55C5D26D,A0298203016923FBA5A040C16F9E3606,VTS,1,,12/04/2013 20:23,12/04/2013 20:27,1,240,1.02,-73.9767,40.755962,-73.968727,40.767281
706,E4875E3542BE56CBBF7B5EABC0E7DD37,B7F843BC9199412ABC08DFF4DCBF3E02,VTS,1,,12/04/2013 20:21,12/04/2013 20:26,5,300,0.85,-73.99382,40.732906,-74.003822,40.731964
707,A7E52F824BC1D8DC2535D4C6471E7899,7C653CC679536FAA4C1582017D15023B,VTS,1,,12/04/2013 20:16,12/04/2013 20:30,1,840,2.27,-73.993538,40.755672,-73.987839,40.732342
708,226AD0C39152736E948B331B86E65DF3,B770EC27F80C040E94232CE27F26C4B2,VTS,1,,12/04/2013 20:18,12/04/2013 20:30,1,720,1.73,-73.975365,40.755657,-73.994904,40.743767
709,163C6226E3854A7456A717EB361687B7,62A6AE688F88059C7B29B3EF0278D9F4,VTS,1,,12/04/2013 20:22,12/04/2013 20:27,3,300,0.94,-73.948563,40.789009,-73.940552,40.791435
710,D3CE4C85EE9C81C9DEE02A9D688975FB,C2E5B2492CC3E580A740186DD80DDBC9,VTS,1,,12/04/2013 20:17,12/04/2013 20:26,1,540,1.38,-73.970795,40.75835,-73.990967,40.761887
711,06F4759785554F5D0E6DDFB42D320158,7ED3BA58BF0EEC894B89BF7BCE26ACC1,VTS,1,,12/04/2013 20:20,12/04/2013 20:27,1,420,1.23,-73.971199,40.760582,-73.982643,40.771446
712,8111384A55E1C6F13699E771AE87F721,5EBA4036ACEBBC17053B39FDA8DE8717,VTS,1,,12/04/2013 20:18,12/04/2013 20:30,6,720,2.23,-73.951309,40.778553,-73.981544,40.778606
713,AEB71B5F990A29E335C76ECBC28F9DB8,00A290CDF574658C1CB18E254DB65046,VTS,1,,12/04/2013 20:24,12/04/2013 20:28,1,240,0.56,-73.984772,40.736588,-73.984322,40.742699
714,E15B018104182FAD301CFA1CD0B9C4EE,765F40093248A9D6662B197014F21A6E,VTS,1,,12/04/2013 20:19,12/04/2013 20:27,3,480,0.94,-73.987885,40.750954,-73.987984,40.758957
715,39C31922F7C2A7FED7294A281105872E,F5F32E4E5508BAE06298F105ACA90789,VTS,1,,12/04/2013 20:27,12/04/2013 20:28,1,60,0.07,-73.994041,40.751228,-73.993744,40.751938
716,2383B59C315CF5F3F2AFC5FFEF98FDB6,77DCCD89933C504DB74A6A4F6ABA4139,VTS,1,,12/04/2013 20:13,12/04/2013 20:24,1,660,2.25,-73.979019,40.744503,-73.974327,40.762608
717,D819478C009EEB1C921B55DA39FED54C,13F6F3CF6B2F468481CC10FE533A0B20,VTS,1,,12/04/2013 20:19,12/04/2013 20:28,5,540,1.35,-73.975571,40.681763,-73.966461,40.681477
718,A93CBB26B261A62FA0BE0AA3B9AC7B1F,F676DE30E52FA572078BC7AB2DED6756,VTS,1,,12/04/2013 20:18,12/04/2013 20:28,1,600,2.48,-74.010559,40.709068,-74.003937,40.738316
719,B3B4192518E7D18AE1026A535B10C3CD,AFC04AABF4ACEC04A2B95D8CD3C5D03F,VTS,1,,12/04/2013 20:23,12/04/2013 20:29,1,360,0.74,-73.981499,40.757732,-73.98996,40.758205
720,B38383F7B0A983220F7B1010C769C018,CCEA1D19ED163EBD24AE2B44D35A45B5,VTS,1,,12/04/2013 20:26,12/04/2013 20:30,1,240,1.11,-74.004997,40.746506,-73.99485,40.759323
721,4D3A205CED78B062198F68939C5BAF13,C8F1815FB2C57A599A74B019A43031A3,VTS,1,,12/04/2013 20:23,12/04/2013 20:27,1,240,1.07,-73.995033,40.754921,-74.000374,40.743717
722,3E78E14594AC31EDB9D879880962CC90,4D9A81A7783EDC0D7145C89DE4E4560F,VTS,1,,12/04/2013 20:23,12/04/2013 20:29,5,360,1.11,-73.977554,40.752304,-73.991287,40.750587
723,C22D5DD228F47B709BED0F5B996C7E5B,8A07766EBE8CE71315E433D4613AC217,VTS,1,,12/04/2013 20:21,12/04/2013 20:29,1,480,1.26,-73.992157,40.759041,-73.985519,40.747559
724,CD8730AF5AE915555B310B5BF892B61E,39FF37927FE8672D935AF49EE4954296,VTS,1,,12/04/2013 20:17,12/04/2013 20:32,1,900,3.19,-73.96949,40.768578,-73.997055,40.753819
725,0853978D331EFF2900984819B3ABD118,AD2B35F7BF931E278F578A698B993472,VTS,1,,12/04/2013 20:22,12/04/2013 20:28,1,360,0.88,-74.003883,40.743053,-73.972702,40.764793
726,848196473BAC079AFED24CC6D1C388E5,C6C4026C0D1A4CE22FFCC3707B956082,VTS,1,,12/04/2013 20:17,12/04/2013 20:29,2,720,2.36,-73.987968,40.77066,-73.989899,40.74934
